geo_id,city,state,ibge_municipio_id,population_estimate,ev_fleet_bev_count,ev_fleet_phev_count,chargepoints_count,frota_total,cobertura_por_1000_evs,frota_norm,populacao_norm,cobertura_norm,expansion_score,expansion_score_0_100
G4108106,Flórida,PR,4108106,2711,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.00014944520044432016,0.18424087793944513,-0.036777744476924036,16.932230551052623
G4108205,Formosa do Oeste,PR,4108205,7763,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0005738393278443793,0.18424087793944513,-0.036607986825964015,16.949969929985365
G4108304,Foz do Iguaçu,PR,4108304,297352,427,208,74,635,116.53543307086613,0.016911686374773624,0.02490081299365114,0.028112647458748575,0.011102470255620191,21.935629618594916
G4108320,Francisco Alves,PR,4108320,8573,0,0,74,0,761.8113971285813,0.0,0.0006418835169168354,0.18424087793944513,-0.03659142218112229,16.951700906527932
G4108403,Francisco Beltrão,PR,4108403,102312,66,42,74,108,685.1851851851852,0.0028763183125599234,0.008516444306377277,0.16570072528300556,-0.028583040009026235,17.78856289881872
G4108452,Foz do Jordão,PR,4108452,4893,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.00033274448508147954,0.18424087793944513,-0.03670442476306918,16.93989233348161
G4108502,General Carneiro,PR,4108502,10691,0,0,74,0,761.8113971285813,0.0,0.0008198064705655538,0.18424087793944513,-0.03652025299966281,16.959137962066244
G4108551,Godoy Moreira,PR,4108551,2911,0,0,74,0,761.8113971285813,0.0,0.0001662462347831982,0.18424087793944513,-0.03678167709397575,16.93181959941844
G4108601,Goioerê,PR,4108601,28931,10,12,74,22,761.8113971285813,0.0005859166932992437,0.002352060802271231,0.18424087793944513,-0.03567298458966084,17.047676035594986
G4108650,Goioxim,PR,4108650,6469,0,0,74,0,761.8113971285813,0.0,0.00046513663567183846,0.18424087793944513,-0.03666212093362029,16.94431300999696
G4108700,Grandes Rios,PR,4108700,5527,0,0,74,0,761.8113971285813,0.0,0.00038600376393572295,0.18424087793944513,-0.03669377408231474,16.94100531107482
G4108809,Guaíra,PR,4108809,33058,6,14,74,20,761.8113971285813,0.0005326515393629487,0.0026987501458539793,0.18424087793944513,-0.035555614913802255,17.059940962350826
G4108908,Guairaçá,PR,4108908,6762,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0004897501509782947,0.18424087793944513,-0.03664162249671045,16.946455060960883
G4108957,Guamiranga,PR,4108957,7916,1,2,74,3,761.8113971285813,7.989773090444231e-05,0.0005866921191136211,0.18424087793944513,-0.0365815396478818,16.952733614043485
G4109005,Guapirama,PR,4109005,4857,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0003297202989004815,0.18424087793944513,-0.03670563443754157,16.939765924605606
G4109104,Guaporema,PR,4109104,2210,0,0,74,0,761.8113971285813,0.0,0.00010735860942543065,0.18424087793944513,-0.036805232144118856,16.929358137694003
G4109203,Guaraci,PR,4109203,4743,2,1,74,3,761.8113971285813,7.989773090444231e-05,0.000320143709327321,0.18424087793944513,-0.03668815901179632,16.941592076166685
G4109302,Guaraniaçu,PR,4109302,13770,0,1,74,1,761.8113971285813,2.6632576968147438e-05,0.0010784583942125812,0.18424087793944513,-0.03640613919941674,16.97106265548991
G4109401,Guarapuava,PR,4109401,189630,210,99,74,309,239.4822006472492,0.008229466283157558,0.01585160788838804,0.05786032493973604,-0.001939635319328968,20.572752295738322
G4109500,Guaraqueçaba,PR,4109500,7446,0,0,74,0,761.8113971285813,0.0,0.0005472096884172577,0.18424087793944513,-0.036629291712522126,16.947743606437434
G4109609,Guaratuba,PR,4109609,44913,13,23,74,36,2055.555555555555,0.0009587727708533077,0.003694631456290975,0.49726971738320735,-0.09759258178578377,10.57718594685487
G4109658,Honório Serpa,PR,4109658,4803,0,0,74,0,761.8113971285813,0.0,0.00032518401962898443,0.18424087793944513,-0.03671810198003743,16.93846308812405
G4109708,Ibaiti,PR,4109708,29464,1,6,74,7,761.8113971285813,0.00018642803877703208,0.002396835558784341,0.18424087793944513,-0.035814870148864475,17.032849241718168
G4109757,Ibema,PR,4109757,6343,0,2,74,2,761.8113971285813,5.3265153936294876e-05,0.0004545519840383453,0.18424087793944513,-0.03664504873269917,16.946097025266038
G4109807,Ibiporã,PR,4109807,53276,47,23,74,70,1057.142857142857,0.0018642803877703207,0.00439716670717116,0.25569802313877465,-0.048635025789778345,15.693165300495227
G4109906,Icaraíma,PR,4109906,9149,6,0,74,6,761.8113971285813,0.00015979546180888463,0.0006902704958128041,0.18424087793944513,-0.03650814920484035,16.96040278754931
G4110003,Iguaraçu,PR,4110003,5693,9,4,74,13,761.8113971285813,0.0003462235005859167,0.0003999486224369917,0.18424087793944513,-0.03654970673867986,16.956060097625645
G4110052,Iguatu,PR,4110052,2156,0,0,74,0,761.8113971285813,0.0,0.00010282233015393358,0.18424087793944513,-0.03680704665582745,16.929168524379996
G4110078,Imbaú,PR,4110078,15068,0,2,74,2,761.8113971285813,5.3265153936294876e-05,0.0011874971070718996,0.18424087793944513,-0.03635187068348575,16.97673362090898
G4110102,Imbituva,PR,4110102,30849,11,8,74,19,761.8113971285813,0.0005060189623948013,0.002513182721581071,0.18424087793944513,-0.03564049491429868,17.051071150097286
G4110201,Inácio Martins,PR,4110201,9555,0,0,74,0,761.8113971285813,0.0,0.0007243765955207266,0.18424087793944513,-0.036558424949680736,16.955149059756742
G4110300,Inajá,PR,4110300,2481,0,0,74,0,761.8113971285813,0.0,0.0001301240109546104,0.18424087793944513,-0.036796125983507184,16.930309715621707
G4110409,Indianópolis,PR,4110409,4544,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0003034266801601374,0.18424087793944513,-0.03671615188503771,16.938666869655894
G4110508,Ipiranga,PR,4110508,14317,3,0,74,3,761.8113971285813,7.989773090444231e-05,0.0011244092231294126,0.18424087793944513,-0.036366452806275484,16.975209814468755
G4110607,Iporã,PR,4110607,16102,16,2,74,18,761.8113971285813,0.00047938638542665386,0.0012743584546038992,0.18424087793944513,-0.036146677651876805,16.998175935417244
G4110656,Iracema do Oeste,PR,4110656,2328,0,0,74,0,761.8113971285813,0.0,0.00011727121968536871,0.18424087793944513,-0.03680126710001488,16.929772477898688
G4110706,Irati,PR,4110706,61004,26,16,74,42,1761.904761904762,0.0011185682326621924,0.0050463586740254075,0.42621921907602134,-0.08277787305252923,12.125297213187482
G4110805,Iretama,PR,4110805,10832,0,2,74,2,761.8113971285813,5.3265153936294876e-05,0.0008316511997744628,0.18424087793944513,-0.03649420904640472,16.96185950983236
G4110904,Itaguajé,PR,4110904,4530,0,1,74,1,761.8113971285813,2.6632576968147438e-05,0.0003022506077564159,0.18424087793944513,-0.0367166223139992,16.938617710648558
G4110953,Itaipulândia,PR,4110953,12116,4,2,74,6,761.8113971285813,0.00015979546180888463,0.0009395138402300599,0.18424087793944513,-0.03640845186707345,16.970820985746744
G4111001,Itambaracá,PR,4111001,5819,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0004105332740704848,0.18424087793944513,-0.03667330924747357,16.94314385068108
G4111100,Itambé,PR,4111100,6228,2,0,74,2,761.8113971285813,5.3265153936294876e-05,0.0004448913892934904,0.18424087793944513,-0.036648912970597115,16.945693219134355
G4111209,Itapejara d'Oeste,PR,4111209,12869,3,1,74,4,761.8113971285813,0.00010653030787258975,0.0010027697345159356,0.18424087793944513,-0.036404455570933615,16.971238591734757
G4111258,Itaperuçu,PR,4111258,33310,4,3,74,7,761.8113971285813,0.00018642803877703208,0.0027199194491209656,0.18424087793944513,-0.03568563659272983,17.04635392330473
G4111308,Itaúna do Sul,PR,4111308,3607,1,1,74,2,761.8113971285813,5.3265153936294876e-05,0.00022471383428249376,0.18424087793944513,-0.03673698399260151,16.936489950689637
G4111407,Ivaí,PR,4111407,13476,4,1,74,5,761.8113971285813,0.00013316288484073718,0.0010537608737344304,0.18424087793944513,-0.03637340608445896,16.97448320900606
G4111506,Ivaiporã,PR,4111506,33566,7,10,74,17,761.8113971285813,0.00045275380845850643,0.0027414247730747293,0.18424087793944513,-0.03557050415527573,17.05838506254292
G4111555,Ivaté,PR,4111555,6788,0,0,74,0,761.8113971285813,0.0,0.0004919342854423489,0.18424087793944513,-0.03665140187371209,16.94543313309267
G4111605,Ivatuba,PR,4111605,2685,1,3,74,4,761.8113971285813,0.00010653030787258975,0.000147261065980266,0.18424087793944513,-0.03674665903834788,16.935478925255932
G4111704,Jaboti,PR,4111704,5655,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0003967564259126049,0.18424087793944513,-0.03667881998673673,16.942567988023722
G4111803,Jacarezinho,PR,4111803,41493,9,10,74,19,761.8113971285813,0.0005060189623948013,0.0034073337690961603,0.18424087793944513,-0.03528283449529264,17.088446041102845
G4111902,Jaguapitã,PR,4111902,15908,6,3,74,9,761.8113971285813,0.00023969319271332693,0.0012580614512951874,0.18424087793944513,-0.03624907373028562,16.987475723521946
G4112009,Jaguariaíva,PR,4112009,36384,4,9,74,13,761.8113971285813,0.0003462235005859167,0.0029781513469095207,0.18424087793944513,-0.03551842564889085,17.063827175777806
G4112108,Jandaia do Sul,PR,4112108,21930,11,9,74,20,761.8113971285813,0.0005326515393629487,0.0017639405952388052,0.18424087793944513,-0.035929538734048326,17.020866574234528
G4112207,Janiópolis,PR,4112207,5807,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.00040952521201015216,0.18424087793944513,-0.036673712472297705,16.943101714389076
G4112306,Japira,PR,4112306,5054,1,1,74,2,761.8113971285813,5.3265153936294876e-05,0.0003462693177242764,0.18424087793944513,-0.0366883617992248,16.941570885233517
G4112405,Japurá,PR,4112405,9393,3,0,74,3,761.8113971285813,7.989773090444231e-05,0.0007107677577062354,0.18424087793944513,-0.03653190939244475,16.957919889317367
G4112504,Jardim Alegre,PR,4112504,12138,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0009413619540073364,0.18424087793944513,-0.03646097777549883,16.96533211977767
G4112603,Jardim Olinda,PR,4112603,1349,0,0,74,0,761.8113971285813,0.0,3.5030156596560705e-05,0.18424087793944513,-0.0368341635252504,16.926334858742877
G4112702,Jataizinho,PR,4112702,11996,5,2,74,7,761.8113971285813,0.00018642803877703208,0.0009294332196267329,0.18424087793944513,-0.03640183108452752,16.971512845994276
G4112751,Jesuítas,PR,4112751,10954,0,0,74,0,761.8113971285813,0.0,0.0008418998307211784,0.18424087793944513,-0.03651141565560055,16.960061449132617
G4112801,Joaquim Távora,PR,4112801,12341,2,1,74,3,761.8113971285813,7.989773090444231e-05,0.0009584150038612976,0.18424087793944513,-0.03643285049398273,16.96827137171913
G4112900,Jundiaí do Sul,PR,4112900,3372,0,0,74,0,761.8113971285813,0.0,0.00020497261893431205,0.18424087793944513,-0.0367661865403153,16.93343833530284
G4112959,Juranda,PR,4112959,7899,0,0,74,0,761.8113971285813,0.0,0.0005852640311948164,0.18424087793944513,-0.0366140699754111,16.949334251460503
G4113007,Jussara,PR,4113007,6786,0,0,74,0,761.8113971285813,0.0,0.0004917662750989601,0.18424087793944513,-0.03665146907784944,16.94542611037734
G4113106,Kaloré,PR,4113106,4666,0,1,74,1,761.8113971285813,2.6632576968147438e-05,0.000313675311106853,0.18424087793944513,-0.03671205243265903,16.939095255291242
G4113205,Lapa,PR,4113205,45878,9,6,74,15,761.8113971285813,0.0003994886545222116,0.0037756964469760615,0.18424087793944513,-0.03517810154728972,17.099390451801625
G4113254,Laranjal,PR,4113254,5525,0,0,74,0,761.8113971285813,0.0,0.00038583575359233416,0.18424087793944513,-0.03669384128645209,16.940998288359488
G4113304,Laranjeiras do Sul,PR,4113304,33179,5,10,74,15,761.8113971285813,0.0003994886545222116,0.0027089147716290005,0.18424087793944513,-0.03560481421742854,17.05479972079077
G4113403,Leópolis,PR,4113403,3725,3,0,74,3,761.8113971285813,7.989773090444231e-05,0.00023462644454243182,0.18424087793944513,-0.036722365917710276,16.93801751406187
G4113429,Lidianópolis,PR,4113429,3987,0,0,74,0,761.8113971285813,0.0,0.000256635799526362,0.18424087793944513,-0.03674552126807848,16.93559782026793
G4113452,Lindoeste,PR,4113452,5217,0,1,74,1,761.8113971285813,2.6632576968147438e-05,0.00035996216071046194,0.18424087793944513,-0.03669353769281758,16.94103001336566
G4113502,Loanda,PR,4113502,23966,22,4,74,26,761.8113971285813,0.0006924470011718334,0.0019349751248085834,0.18424087793944513,-0.03579720673749686,17.034695037449453
G4113601,Lobato,PR,4113601,4707,1,1,74,2,761.8113971285813,5.3265153936294876e-05,0.00031711952314632296,0.18424087793944513,-0.036700021717055976,16.940352444123132
G4113700,Londrina,PR,4113700,581382,1094,629,74,1723,42.94834590829947,0.04588793011611803,0.04876080191000878,0.010307828521013114,0.03579792710624811,24.51626185821973
G4113734,Luiziana,PR,4113734,6659,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.00048109761829377256,0.18424087793944513,-0.03664508350978426,16.946093391121202
G4113759,Lunardelli,PR,4113759,4864,0,1,74,1,761.8113971285813,2.6632576968147438e-05,0.0003303083351023422,0.18424087793944513,-0.03670539922306083,16.939790504109272
G4113809,Lupionópolis,PR,4113809,4929,0,0,74,0,761.8113971285813,0.0,0.0003357686712624776,0.18424087793944513,-0.036713868119384034,16.938905519190065
G4113908,Mallet,PR,4113908,13681,2,2,74,4,761.8113971285813,0.00010653030787258975,0.0010709819339317804,0.18424087793944513,-0.036377170691167277,16.97408981416021
G4114005,Mamborê,PR,4114005,13551,0,1,74,1,761.8113971285813,2.6632576968147438e-05,0.0010600612616115097,0.18424087793944513,-0.036413498052457166,16.970293668160878
G4114104,Mandaguaçu,PR,4114104,34521,21,9,74,30,2466.666666666667,0.0007989773090444232,0.002821649712042872,0.5967404150132681,-0.11789983219421872,8.45511363942117
G4114203,Mandaguari,PR,4114203,38313,22,11,74,33,2242.424242424242,0.0008788750399488655,0.0031401973231079995,0.5424836708514167,-0.1068891052250606,9.605715435135403
G4114302,Mandirituba,PR,4114302,29104,8,6,74,14,761.8113971285813,0.00037285607755406416,0.0023665936969743603,0.18424087793944513,-0.035752395678077656,17.039377715130954
G4114351,Manfrinópolis,PR,4114351,2790,0,0,74,0,761.8113971285813,0.0,0.00015608160900817698,0.18424087793944513,-0.03678574294428576,16.931394725140752
G4114401,Mangueirinha,PR,4114401,16737,0,2,74,2,761.8113971285813,5.3265153936294876e-05,0.001327701738629837,0.18424087793944513,-0.036295788830862576,16.982594076854895
G4114500,Manoel Ribas,PR,4114500,14675,0,0,74,0,761.8113971285813,0.0,0.0011544830745960043,0.18424087793944513,-0.036386382358050626,16.973127211010826
G4114609,Marechal Cândido Rondon,PR,4114609,58734,33,21,74,54,1370.3703703703704,0.0014381591562799617,0.004855666934279142,0.3314852213331065,-0.06377951383039765,14.110592670775244
G4114708,Maria Helena,PR,4114708,5926,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0004195218274417846,0.18424087793944513,-0.03666971382612505,16.94351956595143
G4114807,Marialva,PR,4114807,44749,26,14,74,40,1850.0,0.0010653030787258974,0.003680854608133095,0.44753436856817713,-0.08760841063889183,11.620514446645151
G4114906,Marilândia do Sul,PR,4114906,8761,2,0,74,2,761.8113971285813,5.3265153936294876e-05,0.0006576764891953808,0.18424087793944513,-0.036563798930636354,16.95458748810439
G4115002,Marilena,PR,4115002,7450,1,1,74,2,761.8113971285813,5.3265153936294876e-05,0.0005475457091040352,0.18424087793944513,-0.03660785124267289,16.9499840982032
G4115101,Mariluz,PR,4115101,9910,0,0,74,0,761.8113971285813,0.0,0.0007541984314722351,0.18424087793944513,-0.03654649621530013,16.956395591728462
G4115200,Maringá,PR,4115200,429660,926,740,74,1666,44.41776710684274,0.04436987322893363,0.03601536925019252,0.010663363430630273,0.03002142430552441,23.912627373950144
G4115309,Mariópolis,PR,4115309,6506,0,0,74,0,761.8113971285813,0.0,0.0004682448270245309,0.18424087793944513,-0.03666087765707921,16.944442930230633
G4115358,Maripá,PR,4115358,6824,1,2,74,3,761.8113971285813,7.989773090444231e-05,0.0004949584716233469,0.18424087793944513,-0.03661823310687791,16.948899211471325
G4115408,Marmeleiro,PR,4115408,16605,4,1,74,5,761.8113971285813,0.00013316288484073718,0.0013166130559661773,0.18424087793944513,-0.03626826521156626,16.98547024714552
G4115457,Marquinho,PR,4115457,4491,0,0,74,0,761.8113971285813,0.0,0.0002989744060603347,0.18424087793944513,-0.03672858582546489,16.937367544532
G4115507,Marumbi,PR,4115507,4780,0,0,74,0,761.8113971285813,0.0,0.00032325190068001347,0.18424087793944513,-0.03671887482761702,16.93838232689771
G4115606,Matelândia,PR,4115606,19223,7,2,74,9,761.8113971285813,0.00023969319271332693,0.001536538595462091,0.18424087793944513,-0.036137682872618856,16.99911587418743
G4115705,Matinhos,PR,4115705,42063,33,16,74,49,1510.204081632653,0.0013049962714392245,0.0034552167169619626,0.36531879195557604,-0.07115967319575474,13.339378867888044
G4115739,Mato Rico,PR,4115739,3249,0,0,74,0,761.8113971285813,0.0,0.0001946399828159021,0.18424087793944513,-0.036770319594762665,16.93300643830982
G4115754,Mauá da Serra,PR,4115754,9689,4,0,74,4,761.8113971285813,0.00010653030787258975,0.0007356332885277748,0.18424087793944513,-0.03651131014932888,16.96007247435429
G4115804,Medianeira,PR,4115804,57910,42,6,74,48,1541.6666666666667,0.001278363694471077,0.004786446672802964,0.3729313453456317,-0.07216034492221672,13.23481041490463
G4115853,Mercedes,PR,4115853,6194,0,0,74,0,761.8113971285813,0.0,0.0004420352134558812,0.18424087793944513,-0.036671361502506675,16.943347386638585
G4115903,Mirador,PR,4115903,2248,0,1,74,1,761.8113971285813,2.6632576968147438e-05,0.00011055080594981748,0.18424087793944513,-0.03679330223472184,16.93060479245289
G4116000,Miraselva,PR,4116000,2017,0,1,74,1,761.8113971285813,2.6632576968147438e-05,9.114561128841334e-05,0.18424087793944513,-0.0368010643125864,16.929793668831856
G4116059,Missal,PR,4116059,11423,5,2,74,7,761.8113971285813,0.00018642803877703208,0.0008812982562458474,0.18424087793944513,-0.03642108506987987,16.969500838051193
G4116109,Moreira Sales,PR,4116109,11043,2,0,74,2,761.8113971285813,5.3265153936294876e-05,0.0008493762910019791,0.18424087793944513,-0.036487119009913714,16.96260040630006
G4116208,Morretes,PR,4116208,19089,11,7,74,18,761.8113971285813,0.00047938638542665386,0.0015252819024550426,0.18424087793944513,-0.036046308272736347,17.008664360768016
G4116307,Munhoz de Melo,PR,4116307,4057,0,0,74,0,761.8113971285813,0.0,0.00026251616154496937,0.18424087793944513,-0.03674316912327104,16.935843615304606
G4116406,Nossa Senhora das Graças,PR,4116406,3669,0,1,74,1,761.8113971285813,2.6632576968147438e-05,0.00022992215492754597,0.18424087793944513,-0.03674555369513075,16.93559443169743
G4116505,Nova Aliança do Ivaí,PR,4116505,1322,1,0,74,1,761.8113971285813,2.6632576968147438e-05,3.276201696081217e-05,0.18424087793944513,-0.036824417750317445,16.92735327525342
G4116604,Nova América da Colina,PR,4116604,3286,0,1,74,1,761.8113971285813,2.6632576968147438e-05,0.0001977481741685945,0.18424087793944513,-0.03675842328743433,16.934249581711043
G4116703,Nova Aurora,PR,4116703,14331,19,1,74,20,761.8113971285813,0.0005326515393629487,0.0011255852955331341,0.18424087793944513,-0.036184880853930596,16.994183767324415
G4116802,Nova Cantu,PR,4116802,6739,0,0,74,0,761.8113971285813,0.0,0.0004878180320293238,0.18424087793944513,-0.036653048375077296,16.945261076567
G4116901,Nova Esperança,PR,4116901,27142,6,21,74,27,761.8113971285813,0.0007190795781399808,0.0022017755501099667,0.18424087793944513,-0.035679833536589045,17.046960332566798
G4116950,Nova Esperança do Sudoeste,PR,4116950,5783,0,0,74,0,761.8113971285813,0.0,0.00040750908788948683,0.18424087793944513,-0.03668517195273323,16.941904218637525
G4117008,Nova Fátima,PR,4117008,7140,0,2,74,2,761.8113971285813,5.3265153936294876e-05,0.0005215041058787743,0.18424087793944513,-0.036618267883962996,16.94889557732649
G4117057,Nova Laranjeiras,PR,4117057,12298,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0009548027814784389,0.18424087793944513,-0.03645560144451039,16.96589393700436
G4117107,Nova Londrina,PR,4117107,13074,3,4,74,7,761.8113971285813,0.00018642803877703208,0.0010199907947132855,0.18424087793944513,-0.0363656080544929,16.9752980895591
G4117206,Nova Olímpia,PR,4117206,5982,0,1,74,1,761.8113971285813,2.6632576968147438e-05,0.0004242261170566705,0.18424087793944513,-0.036667832110279096,16.94371620198077
G4117214,Nova Santa Bárbara,PR,4117214,4308,0,0,74,0,761.8113971285813,0.0,0.00028360145964026126,0.18424087793944513,-0.036734735004032924,16.936724966078977
G4117222,Nova Santa Rosa,PR,4117222,8581,6,2,74,8,761.8113971285813,0.0002130606157451795,0.0006425555582903905,0.18424087793944513,-0.0365059291182748,16.960634782729656
G4117255,Nova Prata do Iguaçu,PR,4117255,13340,1,2,74,3,761.8113971285813,7.989773090444231e-05,0.0010423361703839934,0.18424087793944513,-0.03639928202737365,16.971779218028278
G4117271,Nova Tebas,PR,4117271,6852,0,0,74,0,761.8113971285813,0.0,0.0004973106164307898,0.18424087793944513,-0.03664925134131671,16.94565785998335
G4117297,Novo Itacolomi,PR,4117297,3227,0,0,74,0,761.8113971285813,0.0,0.0001927918690386255,0.18424087793944513,-0.036771058840273575,16.93292918844115
G4117305,Ortigueira,PR,4117305,24706,1,2,74,3,761.8113971285813,7.989773090444231e-05,0.001997138951862432,0.18424087793944513,-0.036017360914782276,17.011689309269276
G4117404,Ourizona,PR,4117404,3193,4,0,74,4,761.8113971285813,0.00010653030787258975,0.00018993569320101625,0.18424087793944513,-0.03672958918745958,16.937262694950675
G4117453,Ouro Verde do Oeste,PR,4117453,7102,0,0,74,0,761.8113971285813,0.0,0.0005183119093543874,0.18424087793944513,-0.036640850824147274,16.94653569940005
G4117503,Paiçandu,PR,4117503,48695,7,5,74,12,761.8113971285813,0.00031959092361776926,0.0040123390156391586,0.18424087793944513,-0.035115403612186256,17.105942276846392
G4117602,Palmas,PR,4117602,50238,5,0,74,5,761.8113971285813,0.00013316288484073718,0.004141958995563603,0.18424087793944513,-0.03513812683572729,17.103567739553444
G4117701,Palmeira,PR,4117701,34948,5,10,74,15,761.8113971285813,0.0003994886545222116,0.0028575199203563764,0.18424087793944513,-0.03554537215793759,17.061011312503357
G4117800,Palmital,PR,4117800,12879,1,4,74,5,761.8113971285813,0.00013316288484073718,0.0010036097862328795,0.18424087793944513,-0.03639346651945958,16.972386928478976
G4117909,Palotina,PR,4117909,37039,9,16,74,25,761.8113971285813,0.000665814424203686,0.0030331747343693466,0.18424087793944513,-0.03536857992445981,17.07948579306015
G4118006,Paraíso do Norte,PR,4118006,13728,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0010749301770014168,0.18424087793944513,-0.0364075504863012,16.970915178467905
G4118105,Paranacity,PR,4118105,9549,1,2,74,3,761.8113971285813,7.989773090444231e-05,0.0007238725644905602,0.18424087793944513,-0.036526667469731024,16.95846766111339
G4118204,Paranaguá,PR,4118204,150104,63,53,74,116,637.9310344827587,0.0030893789283051028,0.012531219471995573,0.15426731176230896,-0.024605222992341524,18.20423785063982
G4118303,Paranapoema,PR,4118303,2352,0,0,74,0,761.8113971285813,0.0,0.00011928734380603407,0.18424087793944513,-0.036800460650366615,16.92985675048269
G4118402,Paranavaí,PR,4118402,96209,66,50,74,116,637.9310344827587,0.0030893789283051028,0.008003760743526414,0.15426731176230896,-0.026416206483729186,18.014993229186928
G4118451,Pato Bragado,PR,4118451,6004,6,2,74,8,761.8113971285813,0.0002130606157451795,0.0004260742308339471,0.18424087793944513,-0.03659252164925737,16.95158601402228
G4118501,Pato Branco,PR,4118501,97821,140,82,74,222,333.3333333333333,0.005912432086928731,0.008139177080297771,0.08056814623025103,-0.010492985579159607,19.678942087211606
G4118600,Paula Freitas,PR,4118600,5706,0,0,74,0,761.8113971285813,0.0,0.00040104068966901875,0.18424087793944513,-0.036687759312021416,16.941633844097183
G4118709,Paulo Frontin,PR,4118709,6414,0,2,74,2,761.8113971285813,5.3265153936294876e-05,0.00046051635122864703,0.18424087793944513,-0.03664266298582305,16.946346331660383
G4118808,Peabiru,PR,4118808,13494,5,1,74,6,761.8113971285813,0.00015979546180888463,0.0010552729668249295,0.18424087793944513,-0.0363621482164355,16.975659636611613
G4118857,Perobal,PR,4118857,7599,0,1,74,1,761.8113971285813,2.6632576968147438e-05,0.0005600624796864993,0.18424087793944513,-0.036613497565227165,16.949394067328008
G4118907,Pérola,PR,4118907,12389,5,4,74,9,761.8113971285813,0.00023969319271332693,0.0009624472521026284,0.18424087793944513,-0.03636731940996264,16.97511925589243
G4119004,Pérola d'Oeste,PR,4119004,6218,10,1,74,11,761.8113971285813,0.00029295834664962183,0.0004440513375765465,0.18424087793944513,-0.036553371714198556,16.955677114065622
G4119103,Piên,PR,4119103,14409,3,2,74,5,761.8113971285813,0.00013316288484073718,0.0011321376989252966,0.18424087793944513,-0.03634205535438261,16.9777593057092
G4119152,Pinhais,PR,4119152,131255,319,206,74,525,140.95238095238093,0.013982102908277404,0.010947805990728013,0.03402046842035397,0.0031678698755313725,21.10647769509544
G4119202,Pinhalão,PR,4119202,6676,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0004825257062125772,0.18424087793944513,-0.036644512274616736,16.946153084201537
G4119251,Pinhal de São Bento,PR,4119251,2805,0,0,74,0,761.8113971285813,0.0,0.00015734168658359285,0.18424087793944513,-0.03678523891325559,16.931447395505757
G4119301,Pinhão,PR,4119301,30451,1,1,74,2,761.8113971285813,5.3265153936294876e-05,0.002479748663246704,0.18424087793944513,-0.035834970061015825,17.03074883589757
G4119400,Piraí do Sul,PR,4119400,23977,4,6,74,10,761.8113971285813,0.00026632576968147435,0.001935899181697222,0.18424087793944513,-0.03596728560733755,17.01692209170301
G4119509,Piraquara,PR,4119509,127433,99,39,74,138,536.2318840579711,0.0036752956216043464,0.010626738224512053,0.1296606174460271,-0.020211309950758864,18.66339411253047
G4119608,Pitanga,PR,4119608,34527,2,6,74,8,761.8113971285813,0.0002130606157451795,0.0028221537430730384,0.18424087793944513,-0.03563408984436174,17.05174046875279
G4119657,Pitangueiras,PR,4119657,3141,0,0,74,0,761.8113971285813,0.0,0.0001855674242729079,0.18424087793944513,-0.03677394861817986,16.932627211681805
G4119707,Planaltina do Paraná,PR,4119707,4125,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0002682285132201879,0.18424087793944513,-0.03673023115181369,16.9371956107935
G4119806,Planalto,PR,4119806,14722,1,0,74,1,761.8113971285813,2.6632576968147438e-05,0.0011584313176656407,0.18424087793944513,-0.03637415003003551,16.974405467988717
G4119905,Ponta Grossa,PR,4119905,375632,441,267,74,708,104.51977401129943,0.018855864493448386,0.031476737833888005,0.025205389647326815,0.015091963001469193,22.352524663783175
G4119954,Pontal do Paraná,PR,4119954,33131,25,14,74,39,1897.4358974358975,0.0010386705017577502,0.0027048825233876696,0.45901175675626105,-0.09030493014119405,11.33873285400208
G4120002,Porecatu,PR,4120002,11271,6,5,74,11,761.8113971285813,0.00029295834664962183,0.0008685294701483001,0.18424087793944513,-0.03638358046116986,16.97342000435603
G4120101,Porto Amazonas,PR,4120101,4072,0,0,74,0,761.8113971285813,0.0,0.0002637762391203852,0.18424087793944513,-0.036742665092240875,16.935896285669607
G4120150,Porto Barreiro,PR,4120150,3057,0,0,74,0,761.8113971285813,0.0,0.00017851098985057916,0.18424087793944513,-0.0367767711919488,16.932332257637793
G4120200,Porto Rico,PR,4120200,3370,3,3,74,6,761.8113971285813,0.00015979546180888463,0.00020480460859092332,0.18424087793944513,-0.036702335559729106,16.940110651592796
